City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,kruisfontein,-34.0033,24.7314,12.16,78,95,10.59,ZA,1690767131
292,sambava,-14.2667,50.1667,20.75,90,82,3.84,MG,1690767132
293,kuraymah,18.55,31.85,30.93,17,3,1.32,SD,1690767132
294,inarajan village,13.2736,144.7484,31.55,74,94,4.06,GU,1690767132
295,knyaze-volkonskoye,48.4642,135.4567,23.19,61,16,2.11,RU,1690767132
296,cooma,-36.2333,149.1333,13.38,32,0,4.5,AU,1690766651
297,georgetown,5.4112,100.3354,27.19,94,40,2.24,MY,1690767117
298,saint-francois,46.4154,3.9054,11.69,94,0,1.54,FR,1690767133
299,lihue,21.9789,-159.3672,29.77,63,20,6.17,US,1690767133
300,brookings,44.3114,-96.7984,26.0,62,0,3.09,US,1690767134
301,orsk,51.2049,58.5668,18.5,68,20,0.0,RU,1690767135
302,mazagao,-0.115,-51.2894,28.03,90,11,2.01,BR,1690767135
303,baruun-urt,46.6806,113.2792,31.47,34,12,4.71,MN,1690767135
304,ceeldheer,3.8488,47.1806,23.88,82,17,6.26,SO,1690767135
305,hasaki,35.7333,140.8333,36.27,76,7,9.42,JP,1690767136
306,sarangani,5.4033,125.4636,28.24,72,68,2.49,PH,1690767136
307,damasak,13.0977,12.4952,29.34,56,100,5.09,NG,1690767136
308,decorah,43.3033,-91.7857,23.51,73,0,2.06,US,1690767136
309,tsiombe,-25.3,45.4833,16.12,70,47,1.91,MG,1690767137
310,leava,-14.3,-178.1667,26.2,81,100,8.01,WF,1690767137
311,east ballina,-28.8667,153.5833,20.52,52,91,1.78,AU,1690767137
312,naberera,-4.2,36.9333,13.04,94,30,2.03,TZ,1690767138
313,rockland,41.1668,-74.0496,23.69,79,0,1.62,US,1690767138
314,cidreira,-30.1811,-50.2056,14.96,78,100,2.22,BR,1690767138
315,urucara,-2.5364,-57.76,25.17,74,8,0.61,BR,1690767139
316,chegdomyn,51.1167,133.0167,25.53,53,87,1.52,RU,1690767139
317,sogndal,61.2283,7.1003,13.21,100,100,0.0,NO,1690767139
318,ola,59.5833,151.2833,12.33,88,100,3.18,RU,1690767139
319,bathsheba,13.2167,-59.5167,28.34,83,20,3.6,BB,1690767140
320,severo-yeniseyskiy,60.3725,93.0408,18.26,88,97,1.33,RU,1690767140
321,lata,40.1629,-8.3327,12.34,96,4,0.8,PT,1690767140
322,arkadak,51.9326,43.4978,14.81,89,10,2.26,RU,1690767141
323,abalak,58.1286,68.5944,17.4,89,42,2.46,RU,1690767141
324,sanctuary point,-35.1114,150.629,22.21,34,0,2.71,AU,1690767141
325,flying fish cove,-10.4217,105.6791,24.82,73,53,6.17,CX,1690767141
326,biu,10.6129,12.1946,22.95,77,100,2.75,NG,1690766970
327,fuglafjordur,62.244,-6.814,11.26,95,96,3.02,FO,1690767142
328,kaoma,-14.7833,24.8,11.65,43,30,2.64,ZM,1690767142
329,stjordalshalsen,63.4681,10.9262,13.8,88,75,3.6,NO,1690767142
330,turtas,58.9417,69.1325,17.18,90,100,2.07,RU,1690767143
331,mitu,1.1983,-70.1733,21.74,98,29,0.93,CO,1690767143
332,paradip garh,20.3167,86.6167,28.68,80,100,4.23,IN,1690767143
333,palu,-0.8917,119.8707,29.71,62,50,0.91,ID,1690766429
334,bayanhongor,46.7167,100.1167,21.09,40,88,3.56,MN,1690767143
335,nabire,-3.3667,135.4833,30.43,61,83,1.48,ID,1690767001
336,puerto aysen,-45.4,-72.7,3.29,97,100,0.37,CL,1690767144
337,quellon,-43.1167,-73.6167,9.14,100,100,1.54,CL,1690767144
338,novodvinsk,64.4165,40.8122,15.67,84,100,1.16,RU,1690767144
339,loch garman,52.3342,-6.4575,16.05,100,100,4.92,IE,1690767145
340,tindouf,27.6711,-8.1474,35.25,14,62,3.6,DZ,1690767145
341,berbesti,44.9833,23.8833,17.93,84,100,1.76,RO,1690767145
342,yelizovo,53.1873,158.3805,15.08,87,75,6.0,RU,1690767146
343,ishigaki,24.3448,124.1572,32.07,79,40,4.63,JP,1690767146
344,sarpol-e zahab,34.4611,45.8626,29.51,18,0,2.26,IR,1690767146
345,dompu,-8.5356,118.4622,29.86,56,11,2.06,ID,1690767146
346,al quwayrah,29.8004,35.3116,24.0,45,0,0.38,JO,1690767147
347,kizel,59.0471,57.6477,16.8,86,3,0.89,RU,1690767147
348,dabat,12.9842,37.765,12.0,89,92,0.92,ET,1690767147
349,bonthe,7.5264,-12.505,24.44,89,100,1.81,SL,1690767147
350,fort bragg,35.139,-79.006,28.91,65,100,2.57,US,1690767148
351,port shepstone,-30.7414,30.455,14.12,49,5,1.97,ZA,1690767102
352,bardai,11.65,7.2333,23.83,80,57,3.5,NG,1690767148
353,eydhafushi,5.1033,73.0708,27.88,77,97,4.03,MV,1690767149
354,clevedon,51.4406,-2.8575,18.01,98,100,6.17,GB,1690767149
355,portland,45.5234,-122.6762,28.18,40,20,4.12,US,1690767149
356,ust'-kulom,61.6864,53.6902,16.93,76,3,2.54,RU,1690767149
357,buulobarde,3.8538,45.5674,22.42,83,9,6.82,SO,1690767150
358,george town,5.4112,100.3354,24.97,94,40,2.24,MY,1690766931
359,afaahiti,-17.75,-149.2833,26.93,72,70,8.27,PF,1690767150
360,beau vallon,-20.4189,57.6953,22.13,78,40,4.63,MU,1690767150
361,polatli,39.5772,32.1413,18.75,48,0,1.72,TR,1690767151
362,maumere,-8.6199,122.2111,26.88,65,6,1.64,ID,1690766851
363,nombre de dios,23.85,-104.2333,26.75,88,96,1.04,MX,1690767151
364,valle hermoso,25.6667,-97.8333,31.92,68,66,5.56,MX,1690767151
365,as sulaymaniyah,35.5611,45.4375,18.24,37,0,3.6,IQ,1690767151
366,ushuaia,-54.8,-68.3,2.81,75,0,10.8,AR,1690766993
367,nayoro,44.3506,142.4578,24.62,80,100,6.06,JP,1690767152
368,porto velho,-8.7619,-63.9039,25.03,78,0,0.0,BR,1690767077
369,fortuna,40.5982,-124.1573,19.19,72,20,7.2,US,1690767152
370,vale de cambra,40.8497,-8.3939,16.35,81,0,0.65,PT,1690767152
371,kilindoni,-7.9139,39.6668,24.42,69,47,5.83,TZ,1690767152
372,el charco,2.4769,-78.1105,24.82,95,100,1.86,CO,1690767153
373,fort campbell north,36.6543,-87.4606,27.98,59,0,4.12,US,1690767153
374,barcelona,41.3888,2.159,25.97,77,20,2.06,ES,1690766965
375,los altos,37.3852,-122.1141,31.45,50,0,6.69,US,1690767153
376,tokar,18.4254,37.729,34.6,41,89,5.17,SD,1690767154
377,pauini,-7.7136,-66.9764,24.14,52,10,0.53,BR,1690767154
378,hobyo,5.3505,48.5268,24.5,83,56,10.97,SO,1690767154
379,dunedin,-45.8742,170.5036,12.67,58,59,3.58,NZ,1690767155
380,al bawiti,28.3492,28.8659,24.51,45,0,2.29,EG,1690767155
381,enriquillo,17.9,-71.2333,26.66,80,9,4.02,DO,1690767155
382,hami,42.8,93.45,24.07,55,100,9.2,CN,1690767156
383,dunbar,38.3606,-81.7374,23.96,82,22,1.0,US,1690767156
384,sumbawa besar,-8.5,117.4333,30.56,47,53,3.08,ID,1690767156
385,afua,-0.1567,-50.3867,24.59,90,12,2.42,BR,1690767158
386,sitangkai,4.6628,119.3928,28.44,76,70,5.68,PH,1690767158
387,campo formoso,-10.5075,-40.3214,17.82,89,10,3.16,BR,1690767158
388,coquimbo,-29.9533,-71.3436,12.85,94,75,3.09,CL,1690767158
389,fada,9.5667,8.3,20.16,97,91,0.96,NG,1690767159
390,tumbes,-3.5667,-80.4414,25.97,73,75,2.57,PE,1690767159
391,gordonvale,-17.0936,145.7842,26.61,88,86,3.25,AU,1690767159
392,katsuura,35.1333,140.3,29.33,76,9,7.17,JP,1690767129
393,walvis bay,-22.9575,14.5053,9.53,81,0,3.09,NA,1690767160
394,saraqib,35.8645,36.8059,23.26,81,0,4.07,SY,1690767160
395,kavieng,-2.5744,150.7967,28.12,72,99,4.55,PG,1690767160
396,mamu kanjan,30.8333,72.8,31.38,60,0,2.2,PK,1690767160
397,port saint john's,-31.6229,29.5448,14.58,36,0,5.25,ZA,1690767160
398,formosa,-26.1775,-58.1781,18.99,92,0,0.0,AR,1690767161
399,serov,59.6033,60.5787,16.92,75,83,1.5,RU,1690767161
400,sao vicente,-23.9631,-46.3919,19.59,26,48,1.06,BR,1690767130
401,nadvirna,48.6348,24.5694,15.07,91,92,1.46,UA,1690767162
402,kone,-21.0595,164.8658,24.79,46,0,4.91,NC,1690767162
403,ban nong wua so,17.2675,103.2247,26.97,96,100,2.68,TH,1690767162
404,preobrazheniye,42.9019,133.9064,25.65,68,6,5.22,RU,1690767163
405,kendari,-3.945,122.4989,27.08,73,77,1.44,ID,1690766947
406,ingeniero jacobacci,-41.3427,-69.5448,6.86,77,100,1.6,AR,1690767163
407,greymouth,-42.4667,171.2,10.75,88,100,2.95,NZ,1690767005
408,burang,30.25,81.1667,11.54,71,15,1.12,CN,1690767164
409,xique xique,-10.8217,-42.7311,25.23,52,39,6.57,BR,1690767164
410,guangshui,31.6199,113.9978,30.54,74,100,2.05,CN,1690767165
411,lerwick,60.1545,-1.1494,13.0,93,11,1.06,GB,1690767165
412,san rafael,-34.6177,-68.3301,14.05,45,100,1.34,AR,1690767165
413,jayapura,-2.5333,140.7,30.66,65,54,1.44,ID,1690767026
414,laurel,39.0993,-76.8483,25.7,76,0,0.0,US,1690767166
415,llandrindod wells,52.2416,-3.3787,17.19,95,100,7.81,GB,1690767166
416,namtsy,62.7161,129.6658,13.61,69,97,5.45,RU,1690767166
417,ovalle,-30.5983,-71.2003,17.4,71,100,1.71,CL,1690767166
418,isangel,-19.55,169.2667,23.06,68,75,2.57,VU,1690767166
419,bouca,6.5105,18.2733,20.79,98,95,1.53,CF,1690767167
420,mata-utu,-13.2816,-176.1745,27.14,78,64,5.22,WF,1690767167
421,la peca,-5.6111,-78.435,20.17,80,76,1.28,PE,1690767168
422,san ciro de acosta,21.6333,-99.8167,21.96,88,100,1.38,MX,1690767168
423,mataro,41.5421,2.4445,25.86,70,100,1.34,ES,1690767168
424,pangoa,-12.1167,-73.0,20.31,76,0,1.49,PE,1690767168
425,kolokani,13.5728,-8.0339,25.1,75,99,3.81,ML,1690767169
426,korla,41.7597,86.1469,24.85,52,0,5.11,CN,1690767169
427,fortaleza,-3.7227,-38.5247,27.34,83,75,4.63,BR,1690767169
428,vorkuta,67.5,64.0,19.03,65,53,2.56,RU,1690767170
429,san patricio,28.017,-97.5169,31.4,66,99,5.32,US,1690767170
430,mandalgovi,45.7625,106.2708,28.93,28,6,1.91,MN,1690767170
431,winnemucca,40.973,-117.7357,36.03,6,20,6.69,US,1690767170
432,pierre,44.3683,-100.351,28.51,57,0,7.72,US,1690767171
433,chibougamau,49.9168,-74.3659,12.79,58,40,3.6,CA,1690767171
434,rio grande,-32.035,-52.0986,10.53,90,100,3.3,BR,1690767171
435,paracale,14.2804,122.7881,29.94,69,100,3.44,PH,1690767171
436,beloyarskiy,63.7119,66.6722,16.61,68,10,2.71,RU,1690767172
437,san diego country estates,33.0067,-116.7836,35.42,46,40,5.14,US,1690767172
438,hastings,50.8552,0.5729,16.96,48,100,12.06,GB,1690767172
439,zaozersk,69.4005,32.4476,11.73,93,11,1.62,RU,1690767172
440,udomlya,57.8794,34.9925,12.02,80,6,2.03,RU,1690767172
441,amahai,-3.3333,128.9167,26.64,86,93,4.71,ID,1690767173
442,hampton bays,40.869,-72.5176,23.25,74,0,0.0,US,1690767173
443,buta,2.7858,24.73,21.71,99,100,1.01,CD,1690767173
444,crane,31.3974,-102.3501,32.07,30,11,7.19,US,1690767174
445,taroa,8.7058,171.2275,28.5,77,59,7.16,MH,1690767174
446,karratha,-20.7377,116.8463,24.28,21,6,9.47,AU,1690767010
447,boca do acre,-8.7522,-67.3978,24.49,50,0,1.04,BR,1690767174
448,kloulklubed,7.0419,134.2556,30.28,78,34,3.28,PW,1690767175
449,dryden,49.7833,-92.7503,21.16,60,20,3.09,CA,1690767175
450,new norfolk,-42.7826,147.0587,10.72,54,18,5.22,AU,1690767175
451,gaigeturi,33.4644,126.3183,30.03,70,75,2.57,KR,1690767175
452,santa elena de uairen,4.6167,-61.1333,19.89,93,100,0.75,VE,1690767176
453,sinan,34.8262,126.1086,31.06,83,57,1.65,KR,1690767111
454,eastham,41.8301,-69.9739,20.18,76,0,1.54,US,1690767176
455,douglas,41.3,-96.167,24.62,84,0,0.0,US,1690767176
456,gray,35.4167,-100.802,30.4,29,30,4.18,US,1690767177
457,tadine,-21.55,167.8833,21.08,60,68,7.2,NC,1690767177
458,indianola,41.3581,-93.5574,27.22,64,0,3.8,US,1690767177
459,folkston,30.8305,-82.0098,24.32,95,100,3.07,US,1690767177
460,piti village,13.4626,144.6933,31.5,74,40,3.6,GU,1690767178
461,gallup,35.5281,-108.7426,25.91,42,75,6.69,US,1690767178
462,cabedelo,-6.9811,-34.8339,23.37,85,0,6.44,BR,1690767178
463,solnechnyy,50.7214,136.6319,25.86,39,2,2.06,RU,1690767179
464,la ronge,55.1001,-105.2842,25.14,29,20,2.57,CA,1690767179
465,madalena,41.2162,-8.3345,16.97,90,0,0.69,PT,1690767179
466,escuinapa,22.85,-105.8,29.01,69,0,1.83,MX,1690767179
467,santo andre,-23.6639,-46.5383,14.76,96,100,2.57,BR,1690767180
468,inari,68.906,27.0288,13.11,91,99,1.16,FI,1690767180
469,east london,-33.0153,27.9116,14.85,45,9,9.39,ZA,1690767181
470,turpan,42.9333,89.1667,34.9,20,69,3.74,CN,1690767181
471,dolbeau-mistassini,48.8763,-72.212,15.36,84,90,1.92,CA,1690767181
472,taoudenni,22.6783,-3.9836,37.22,14,16,2.47,ML,1690767181
473,shenjiamen,29.9576,122.298,29.03,74,96,5.1,CN,1690767182
474,kuruman,-27.4524,23.4325,-1.12,63,0,2.06,ZA,1690767182
475,coxim,-18.5067,-54.76,23.8,34,0,2.06,BR,1690767182
476,ludington,43.9553,-86.4526,20.53,78,0,0.0,US,1690767182
477,novovolyns'k,50.7258,24.1626,15.23,85,61,2.58,UA,1690767182
478,hiratacho,35.4333,132.8167,32.01,70,75,2.57,JP,1690767084
479,capitan bado,-23.2667,-55.5333,18.76,69,0,4.18,PY,1690767183
480,mudau,49.5344,9.2044,16.83,76,65,3.4,DE,1690767183
481,maloye ganyushkino,46.6,49.2667,24.36,37,1,1.19,KZ,1690767183
482,mpulungu,-8.7623,31.1141,20.0,39,6,2.63,ZM,1690767184
483,peniche,39.3558,-9.3811,18.49,89,0,6.6,PT,1690767184
484,stanwood,48.2412,-122.3707,24.87,58,0,4.12,US,1690767184
485,guadalupe y calvo,26.1,-106.9667,11.94,94,83,2.45,MX,1690767184
486,fort-shevchenko,44.5086,50.263,25.53,71,84,4.03,KZ,1690767185
487,puerto san jose,13.9256,-90.8244,27.39,83,100,3.82,GT,1690767185
488,polyarnyy,69.1989,33.4478,12.77,91,2,1.13,RU,1690767185
489,aldama,22.9167,-98.0667,30.28,80,98,2.11,MX,1690767185
490,dubbo,-32.25,148.6167,15.07,72,0,3.09,AU,1690766653
491,kujang-up,39.8672,126.0303,26.87,75,100,0.95,KP,1690767186
492,acarau,-2.8856,-40.12,26.06,87,3,7.48,BR,1690767186
493,st. john's,47.5649,-52.7093,15.15,97,100,4.12,CA,1690767186
494,lorengau,-2.0226,147.2712,28.77,70,100,1.66,PG,1690767186
495,anloga,5.7947,0.8973,24.55,92,79,6.01,GH,1690767187
496,lepsy,46.235,78.9456,28.21,23,0,3.71,KZ,1690767187
497,hammerfest,70.6634,23.6821,11.25,100,100,0.0,NO,1690767187
498,ha'il,27.5219,41.6907,31.01,14,0,1.03,SA,1690767187
499,ouricuri,-7.8825,-40.0817,22.69,60,0,3.88,BR,1690767188
500,dombasle-sur-meurthe,48.6252,6.3497,16.27,72,0,1.54,FR,1690767188
501,chita,52.0333,113.55,21.94,88,100,2.0,RU,1690767188
502,loikaw,19.6742,97.2094,21.52,99,100,1.46,MM,1690767188
503,tual,-5.6667,132.75,25.8,82,63,9.56,ID,1690767188
504,bergen op zoom,51.495,4.2917,17.2,82,100,6.69,NL,1690767189
505,mukalla,14.5425,49.1242,28.94,71,33,0.9,YE,1690767189
506,muravlenko,63.7898,74.523,18.05,79,5,6.41,RU,1690767189
507,keflavik,64.0049,-22.5624,11.95,93,75,3.6,IS,1690767189
508,pangody,65.85,74.4859,15.28,67,75,5.28,RU,1690767190
509,kaohsiung,22.6163,120.3133,30.97,75,75,1.54,TW,1690766791
510,piacabucu,-10.4056,-36.4344,22.66,77,1,3.3,BR,1690767190
511,akureyri,65.6835,-18.0878,10.96,87,0,1.03,IS,1690767190
512,sur,22.5667,59.5289,31.56,63,11,2.6,OM,1690767191
513,fort mcmurray,56.7268,-111.381,26.77,60,75,5.14,CA,1690767191
514,matthew town,20.95,-73.6667,28.22,82,100,6.53,BS,1690767191
515,pacific grove,36.6177,-121.9166,25.13,75,0,3.6,US,1690767191
516,ocos,14.5094,-92.1933,26.1,77,100,3.49,GT,1690767192
517,vangaindrano,-23.35,47.6,17.23,87,22,2.04,MG,1690767192
518,marquette,46.5333,-87.6335,19.69,69,7,1.34,US,1690767192
519,antsiranana,-12.2787,49.2917,22.28,77,0,6.54,MG,1690767192
520,tinghir,31.5157,-5.5343,29.33,16,90,2.35,MA,1690767193
521,mourmelon-le-grand,49.1326,4.3642,17.14,77,100,2.57,FR,1690767193
522,redencao,-4.2258,-38.7306,23.0,95,3,0.69,BR,1690767193
523,chilecito,-29.1619,-67.4974,13.71,50,3,1.54,AR,1690767193
524,umm al quwain city,25.5647,55.5552,33.01,76,88,1.72,AE,1690767194
525,palafrugell,41.9174,3.1631,24.12,40,64,0.45,ES,1690767194
526,chinoz,40.9364,68.7697,27.49,22,0,0.42,UZ,1690767194
527,beledweyne,4.7358,45.2036,23.58,72,93,8.49,SO,1690767194
528,an ros,53.5223,-6.0931,16.99,92,75,4.12,IE,1690767195
529,manaure,11.7751,-72.4445,28.86,70,75,7.24,CO,1690767195
530,alva,56.1528,-3.8051,13.7,92,100,0.9,GB,1690767195
531,huntsville,34.7304,-86.5861,28.0,73,0,2.68,US,1690767195
532,cabo san lucas,22.8909,-109.9124,33.67,62,0,6.17,MX,1690767195
533,whakatane,-37.9585,176.9854,14.17,72,4,0.89,NZ,1690767196
534,taguatinga,-12.3857,-46.5711,27.71,38,92,2.67,BR,1690767196
535,borkum,53.5809,6.6915,17.97,84,100,7.1,DE,1690767196
536,glace bay,46.1969,-59.957,17.2,91,20,2.06,CA,1690767196
537,mawu,29.5923,107.3139,29.7,67,2,1.12,CN,1690767196
538,al wafrah,28.6392,47.9306,33.06,11,0,5.04,KW,1690767197
539,dolyns'ka,48.1104,32.7645,20.55,63,100,3.29,UA,1690767197
540,ribeira brava,32.65,-17.0667,23.73,80,26,1.51,PT,1690767197
541,atar,20.5169,-13.0499,28.75,44,94,6.89,MR,1690767198
542,raja,8.4596,25.678,20.51,97,100,1.22,SS,1690767198
543,bonadelle ranchos-madera ranchos,36.9847,-119.8746,38.96,18,88,5.41,US,1690767199
544,shingu,33.7333,135.9833,29.71,70,100,2.43,JP,1690767199
545,balkashino,52.5167,68.7667,20.43,62,0,2.17,KZ,1690767199
546,pimenta bueno,-11.6725,-61.1936,24.03,41,2,0.12,BR,1690767199
547,harnai,30.1005,67.9374,28.37,65,94,0.62,PK,1690767200
548,rio cuarto,-33.1307,-64.3499,12.87,67,0,2.57,AR,1690767130
549,pombas,17.1503,-25.0201,25.88,91,92,5.45,CV,1690767200
550,yokadouma,3.5167,15.05,20.82,99,92,1.28,CM,1690767201
551,baranivka,50.2969,27.6622,16.68,92,100,2.43,UA,1690767201
552,rikaze,29.25,88.8833,16.57,51,97,1.05,CN,1690767026
553,cocal,-28.6167,-49.35,12.87,80,93,1.25,BR,1690767201
554,sitka,57.0531,-135.33,16.94,77,100,3.6,US,1690767201
555,mananjary,-21.2167,48.3333,17.23,87,5,1.76,MG,1690767202
556,midvagur,62.0511,-7.1939,11.46,82,75,1.54,FO,1690767202
557,moussoro,13.6408,16.4901,30.76,49,99,6.36,TD,1690767202
558,talakan,50.3167,130.3667,27.92,51,28,1.86,RU,1690767202
559,gusinoozyorsk,51.2833,106.5,21.54,71,100,0.26,RU,1690767203
560,la rinconada,37.4873,-5.9826,26.3,57,0,2.06,ES,1690767203
561,olyokminsk,60.3736,120.4264,24.81,37,100,1.87,RU,1690767203
562,shambu,9.5667,37.1,11.66,97,100,0.66,ET,1690767204
563,salinopolis,-0.6136,-47.3561,26.3,83,0,4.49,BR,1690767204
564,praia,14.9215,-23.5087,26.3,89,75,1.03,CV,1690767205
565,petropavlovka,50.6114,105.3196,25.37,53,100,0.43,RU,1690767205
566,gembu,6.7,11.2667,15.95,96,100,1.33,NG,1690767205
567,naze,28.3667,129.4833,26.51,92,100,12.3,JP,1690767073
568,san antonio oeste,-40.7319,-64.9477,12.95,56,70,2.62,AR,1690767206
569,garner,35.7113,-78.6142,27.45,75,89,2.53,US,1690767206
570,al artawiyah,26.5053,45.3444,30.4,12,13,4.29,SA,1690767206
571,bondo,3.8146,23.6866,20.98,99,100,0.96,CD,1690767207
572,heroica caborca,30.7167,-112.15,33.43,37,99,4.94,MX,1690767207
573,margate,51.3813,1.3862,16.28,91,100,4.02,GB,1690767207
574,alice springs,-23.7,133.8833,18.75,68,40,8.75,AU,1690767001
575,buka,40.8108,69.1986,26.7,22,0,2.73,UZ,1690767207
576,kashgar,39.4547,75.9797,22.56,46,0,2.0,CN,1690767208
577,mar del plata,-38.0023,-57.5575,10.53,76,70,1.54,AR,1690767208
578,nova olimpia,-14.7972,-57.2881,24.24,42,20,0.7,BR,1690767208
579,badagara,11.6,75.5833,25.49,84,48,1.99,IN,1690767208
580,xai-xai,-25.0519,33.6442,18.36,72,2,3.54,MZ,1690767208
581,mount isa,-20.7333,139.5,24.87,31,5,6.69,AU,1690767209
582,taulaga,-11.0553,-171.0883,28.14,74,87,6.02,AS,1690767209
583,shani,10.2162,12.062,25.63,78,100,1.78,NG,1690767209
